age,tenure_months,monthly_price,watch_hours_week,sessions_week,support_tickets_90d,ads_seen_week,payment_failures_6m,days_since_last_login,recommendation_click_rate,content_completion_rate,avg_rating_given,plan_type,device_main,payment_method,autopay_enabled,student_discount,family_account,target
70,45,11.815418549451692,2.9265012311333543,6,0,19,0,41,0.07061163910556614,0.4117466376040767,3.123114827684986,standard,mobile,card,0,0,0,0
45,7,16.01994682622853,7.872520763051223,7,1,22,0,43,0.07649296754584885,0.7315540999602316,3.5091931394600566,standard,tv,card,0,0,0,0
55,42,17.028533888085146,11.835490399734164,6,0,32,0,44,0.41901680471473823,0.3786983771023873,3.817504458580015,standard,mobile,bank_transfer,1,1,0,0
49,8,16.74390887706677,11.20510202340084,2,0,15,0,42,0.2928641870392604,0.6581395074608599,3.1593890376594604,basic,mobile,card,1,0,0,0
37,41,13.798441886535926,4.259005926512142,4,1,18,0,10,0.20914528285611592,0.6694189122242366,3.952704787361851,standard,desktop,paypal,0,0,1,0
69,3,20.463095737561673,5.43664232473557,11,1,21,0,48,0.2631377070967994,0.7040681840974058,2.9651016979104248,standard,mobile,card,1,0,0,0
37,18,6.634465364980976,6.331325613576276,7,1,18,0,38,0.6991978327232377,0.5034338467960119,3.319051122814914,standard,tv,card,1,0,0,0
70,8,10.61425491510389,9.556901870186753,4,0,19,0,49,0.2834820861192976,0.5186262928185393,3.2119637667571945,basic,mobile,card,0,0,1,0
40,57,17.644279767436633,8.227393087317724,8,1,28,0,54,0.4910551501666698,0.4919307955653516,2.780798876538797,premium,mobile,mobile_wallet,0,0,0,0
19,35,11.469569569429792,3.414943235104376,4,3,19,1,36,0.4549876932562707,0.45471453246194504,3.1677419585637585,basic,tv,paypal,1,0,1,0
19,56,11.235960216903683,5.452412694769489,4,0,15,0,38,0.4990634018001721,0.809870622260879,4.5465051425028875,premium,mobile,card,1,0,0,0
69,2,13.121217662959948,6.673493484788471,6,2,18,0,13,0.1948619041752071,0.5074271972050232,3.6771801725237183,basic,desktop,card,1,0,0,0
45,45,11.847426696168409,15.410222759233939,6,0,19,0,23,0.13863648109226145,0.5256578136238846,4.2567843015734255,basic,tv,card,0,1,0,0
38,29,17.538356042309108,7.1131971696148355,4,2,16,0,51,0.3472191339023346,0.6735581986356746,3.7582474432529684,standard,desktop,card,1,0,0,0
61,29,18.607619137181434,24.543543670692756,5,0,14,0,27,0.32657260590476767,0.6376560239078104,4.587365523459436,standard,desktop,card,1,0,0,0
50,53,15.343261321777575,6.653915474963711,3,2,27,0,14,0.4398872158269762,0.7944902458002556,3.083235525568403,premium,mobile,card,1,0,0,0
53,3,19.208505484108045,0.0,7,1,14,0,15,0.45243727172641274,0.6052291341347632,4.727999837873959,premium,desktop,mobile_wallet,0,0,0,0
54,57,9.444261999204823,9.75608689113568,8,0,20,0,45,0.050850035203349034,0.5971358412948473,4.3589281575262655,basic,desktop,card,1,0,0,0
28,2,15.293550830447689,13.235994416931113,10,1,22,0,15,0.31596622949971076,0.5420851416300521,4.620854345379366,standard,tablet,card,0,0,1,0
22,22,20.381813943383122,10.375463900580693,3,1,22,1,34,0.3974064079257434,0.48169021965933406,4.155036488354594,standard,tv,card,1,0,0,1
56,9,18.89742321430289,8.983414138935629,4,0,23,0,34,0.18424897100007676,0.3609618712381206,4.515739801116705,standard,mobile,mobile_wallet,0,0,1,0
19,32,20.735176320732958,6.101552991029708,4,1,23,1,45,0.23843818631198294,0.7324790445226281,3.628459009232757,standard,tv,card,1,0,0,1
56,36,12.629817341578196,6.5747706005963495,9,1,17,1,29,0.15686876216129234,0.5231254495745058,2.635087778726156,standard,tv,card,1,0,1,0
24,39,18.65875929767544,0.0,8,0,23,1,26,0.2122660544792449,0.545998159429178,3.7542666680753527,standard,tv,card,0,0,0,0
31,48,13.282895448793395,12.295262152067828,6,1,27,0,56,0.21392050006855642,0.6151965542708582,3.802075369311953,standard,desktop,paypal,0,0,0,0
55,46,17.370611615496596,6.10423115854317,4,1,19,0,36,0.08138246833300626,0.5764880417954328,4.2425314914427625,premium,tablet,paypal,1,0,0,0
51,57,20.23350728792831,13.731892635859971,5,0,19,0,16,0.21741226680310174,0.5213433049957785,4.716657024191596,basic,mobile,card,1,0,0,0
59,27,11.813729517636268,5.336950663409792,4,1,16,1,57,0.28978403221375737,0.6709176123142722,4.33655556786597,standard,mobile,card,0,0,1,1
50,11,7.566945677542021,7.73257198599474,9,1,22,0,56,0.22015536096352187,0.27869692063267804,2.9692134595198483,standard,mobile,card,0,0,0,0
20,10,22.3802613941669,14.245952900882548,3,0,17,0,44,0.4079165981876973,0.5226371981215431,3.743723961167663,basic,desktop,card,1,0,0,0
62,17,16.942508875489377,14.679510303174515,4,2,11,0,35,0.2414210916074668,0.35417716802841687,5.0,standard,tv,card,0,1,0,0
29,37,14.561681765752299,12.206117063163928,5,0,13,0,43,0.15656271418745074,0.8272227021721478,4.378441973547916,premium,desktop,card,1,0,0,0
25,4,14.341971019398244,0.0,6,0,12,1,5,0.2124295220876924,0.29174151183570896,3.3383660153239854,premium,mobile,card,0,1,0,0
64,58,6.605232492258676,1.61481179353971,2,0,18,0,10,0.32560122871554564,0.572136009679259,3.014167726595419,basic,mobile,card,1,0,0,0
28,60,15.824924809174865,11.505635340603503,5,0,20,0,2,0.19566753905657994,0.7497041358834508,3.6050033570017543,standard,tablet,bank_transfer,0,0,1,0
46,10,12.867738953136117,4.50787865043867,5,0,24,1,29,0.18995076935681054,0.5797521203403503,3.121711471013458,standard,desktop,card,1,0,0,0
43,47,15.199899396229156,8.368759370750185,4,4,24,1,59,0.5248352228560086,0.8059481530332084,3.8320190716088143,premium,mobile,card,1,0,0,0
58,36,15.111171562539825,9.037139915729625,9,1,28,0,47,0.09189325123651983,0.5065573382036291,4.8763533383967115,premium,mobile,card,0,0,1,0
20,29,4.99,9.28086887851188,7,1,20,0,48,0.4004994601213617,0.2547422364362016,4.434994072916514,standard,tv,bank_transfer,1,0,0,0
23,45,16.94986022901927,2.721313232698953,6,2,10,0,3,0.1438316842111542,0.4432761188207349,4.592065420756504,standard,tv,mobile_wallet,0,0,1,0
40,35,15.745877986261053,13.114283989315174,3,0,20,0,2,0.42017794658007107,0.3708534792065817,2.9468914075621937,basic,desktop,card,1,1,0,0
43,20,16.283080023141363,5.37774293107064,1,0,22,2,2,0.45812426008759694,0.45693211467247075,4.089780404363879,standard,tablet,card,1,0,0,0
59,34,14.256321089825784,10.949311566911998,4,2,16,0,16,0.2661901927370731,0.623887149069079,2.42938177505102,basic,tv,card,1,0,0,0
50,9,15.185693486594229,6.964116827005709,7,0,28,0,1,0.1423033414997255,0.8557382404674988,2.819949834194956,premium,mobile,card,1,0,0,0
25,16,15.68123366363887,17.604273317061644,8,1,17,2,4,0.09623064381301541,0.40208844431657187,3.5709456179269243,premium,mobile,mobile_wallet,0,0,1,0
69,59,16.087052335553786,15.242511533643537,10,2,11,0,49,0.07416617675403807,0.624550126983939,3.3926954702396768,basic,desktop,card,1,0,1,0
42,12,16.892344806484207,18.65801974056228,2,2,13,1,41,0.10484755920360711,0.8470966072949532,3.9355209182726205,basic,tv,card,1,1,0,0
69,36,16.1210509030121,16.263970633242923,7,2,19,0,22,0.21925577465086718,0.69622574167946,3.4390948512714186,premium,mobile,paypal,1,1,0,0
70,18,22.388915311595824,7.328520949683826,4,1,17,0,42,0.34211104010348625,0.41565038509786806,4.298103692855633,standard,tv,card,0,1,0,1
20,28,12.08594008471406,5.330274365445536,3,1,16,0,7,0.24080942968133748,0.44699317474424854,4.635074416260135,basic,desktop,paypal,1,0,0,0
44,15,13.490181579609242,2.322872420390418,7,4,11,0,30,0.3550825656814405,0.49989354678696185,2.5077642791143866,basic,tv,card,0,0,0,0
40,35,21.76182572301139,9.331136807808457,10,0,20,0,48,0.07071103752222106,0.6565014741974913,3.736830155639609,standard,tv,bank_transfer,1,0,0,0
44,34,14.371589613338827,8.121729727533873,7,1,15,1,45,0.2089724546138602,0.6679577356326134,4.1504544336418165,premium,tv,bank_transfer,1,0,0,0
34,38,18.716551433797434,7.784924009372106,8,1,21,0,56,0.07994979214430294,0.5294080938405769,4.195676254906723,standard,tv,mobile_wallet,0,0,0,0
47,19,15.532019487050137,3.8545959598010446,8,0,31,0,1,0.08924219302237557,0.5767194882584536,3.442709302312104,standard,desktop,bank_transfer,1,0,1,0
44,35,14.078752654441269,9.804949372136207,2,1,21,1,27,0.5010109963718652,0.5739060704649158,2.3824284317552866,standard,tablet,card,0,0,0,0
27,44,18.934992893048484,6.090623485710655,7,0,29,0,35,0.26657119996046563,0.49202469142412314,4.204016176082373,basic,tv,paypal,1,0,0,0
33,44,17.063690229576185,5.587345745455732,4,2,15,0,42,0.26814858200874525,0.6034639757687317,3.2278273527607046,standard,mobile,card,1,0,0,0
25,35,8.853960649940632,8.819439705316166,10,0,18,0,18,0.27976400960008346,0.2561313277445633,5.0,standard,tablet,mobile_wallet,0,0,0,0
62,18,15.68397267381199,7.610649052191749,8,1,18,0,42,0.28072665038700495,0.6904879142888515,4.274041013535152,standard,mobile,mobile_wallet,1,1,0,0
53,32,11.009753302504953,0.8690997737843915,8,0,16,1,18,0.5637089349786124,0.6294529515935159,4.968132804684567,standard,tv,card,0,1,1,0
38,33,20.074610405012173,4.061438971897019,7,0,21,0,18,0.3991593519077238,0.553902544236485,4.821405240873553,standard,desktop,card,1,0,0,0
38,58,22.004360166056482,10.663047663680103,1,1,22,0,9,0.36263096745627244,0.3436201440446771,2.5675168406065048,premium,mobile,mobile_wallet,1,0,0,0
22,23,22.48588879996384,7.761347298986716,10,0,19,0,58,0.26732607193546704,0.4885790498857715,3.8557598888603364,basic,desktop,bank_transfer,0,1,0,0
33,20,16.420054101992086,0.0,7,3,23,0,50,0.4415819403885055,0.6314030881102256,3.091042403796445,standard,tv,card,0,0,0,0
66,45,13.143729406582306,11.494005942315628,6,1,15,0,51,0.21305260625599662,0.6003332241113833,3.8723113812065035,premium,mobile,paypal,0,1,0,0
19,39,16.27703338330179,7.752802262173278,3,1,18,0,51,0.09496909985933698,0.4505809100306981,4.442097099696904,standard,desktop,bank_transfer,1,0,0,0
25,26,11.23110185327702,2.6913268957669345,4,1,21,0,16,0.5006636298851804,0.27527440512422297,2.631446576239534,basic,tablet,card,0,0,0,1
62,1,24.37199520176916,4.655392273705858,6,1,17,0,15,0.2676501378845227,0.4100312367378286,3.2948323601977245,standard,tv,paypal,1,0,0,0
45,43,19.76742812325328,8.826123811240114,4,0,19,0,19,0.23641373653697906,0.3686739434893653,2.965739151598383,basic,desktop,paypal,0,0,0,0
19,45,16.208105404368045,0.0,10,0,20,0,52,0.3699184051061868,0.5752520695333901,3.8112184881122118,standard,mobile,card,1,0,0,1
43,56,18.978196782066277,10.10260847928799,12,0,17,0,41,0.01794379266959173,0.4381666400535084,4.4311598823724125,standard,tv,mobile_wallet,1,0,0,0
57,31,13.02310350055455,12.93368962403245,9,1,16,0,40,0.08458653837384433,0.6204993766870625,3.119047027854852,standard,mobile,bank_transfer,0,0,0,0
36,31,10.55816763519018,12.452848295487222,8,1,18,0,30,0.24773790282860642,0.7039273852331713,2.7345937841416603,basic,mobile,mobile_wallet,1,0,0,0
38,13,6.136986437306282,13.771231258164228,3,2,22,0,2,0.23678692874980886,0.6749066910836754,2.9146713579850183,premium,desktop,card,1,0,0,0
51,28,15.322227045598538,4.100313706820623,5,3,26,0,4,0.23438213299635385,0.7035983509180045,3.9361911141517365,standard,tv,card,0,0,0,0
49,1,14.157382305000699,13.16986090554928,6,3,19,0,6,0.11696186385215482,0.6060940212423603,4.608491948181721,standard,mobile,bank_transfer,1,1,0,0
65,31,17.067157124372624,9.361560153344271,9,1,24,0,19,0.10225576203367516,0.6793441165739187,3.244809296005604,premium,tablet,card,0,0,0,0
31,43,15.04229080177981,3.8234905071336653,3,1,18,0,18,0.4947759178298827,0.6400621420755674,4.4028889281878945,standard,mobile,card,1,0,0,0
32,48,16.885541044968086,10.333988191826133,4,0,15,0,59,0.6314276910587644,0.6971639574602534,4.073771114654541,basic,mobile,paypal,1,0,0,0
26,40,18.234333601981753,10.182070534874653,7,0,20,0,10,0.41921164558898993,0.680303990907478,4.213225047234671,premium,tv,card,1,1,0,0
53,49,9.149275585266277,15.702553636443259,2,0,13,0,38,0.3134957836313377,0.5837746775098251,2.45362349189125,standard,mobile,card,1,1,0,0
46,40,18.465598840093257,13.985868548776761,7,2,17,1,36,0.2123745644034673,0.7128753500403251,5.0,basic,tv,bank_transfer,0,0,0,0
36,47,13.36367898656997,4.5471195539459925,4,0,20,0,55,0.3764376449044531,0.7854868815305552,4.192649231075047,basic,tv,mobile_wallet,1,1,0,0
54,27,17.060315416236218,9.703359943465427,5,1,15,0,38,0.07179351877794615,0.5433477208574488,3.0935405221879915,premium,mobile,paypal,1,0,0,0
37,37,19.078907299311435,9.649796131487104,8,2,19,2,44,0.48656885676559974,0.39536655392997627,3.060371715555986,standard,tv,card,0,0,0,1
28,39,19.10637696408387,9.256524680620174,8,0,11,0,42,0.31576311433878324,0.7873857166119291,3.5688095901929855,premium,tv,mobile_wallet,1,0,0,0
46,35,15.506611265310193,6.475785179707341,5,1,17,0,42,0.005796057805221827,0.8082704861483861,3.5765895678392683,standard,mobile,paypal,1,0,0,0
41,35,15.70390330669525,16.77341347732984,9,0,15,0,22,0.2987451226481111,0.5579904870358988,3.819869896504497,premium,mobile,mobile_wallet,1,0,0,0
39,47,18.55764892809517,4.884428024558831,5,1,14,1,8,0.34179853087889844,0.6111683781387474,3.6827989252225217,standard,tv,card,1,1,0,0
41,15,8.985295358353333,16.331930788805266,9,2,17,1,48,0.2733701214926143,0.39614635769147855,3.5948051449485336,premium,mobile,card,1,0,0,0
66,20,11.183683780211975,0.8759693910766213,9,1,20,1,53,0.503207073573141,0.7390759367890984,3.51348350277924,standard,tv,card,1,0,1,0
29,32,13.872973087912325,6.092902962232813,8,2,18,1,16,0.36987069121521127,0.3356658743338779,2.7550131022658646,standard,mobile,card,0,0,1,0
32,39,9.658823689463553,11.822857829419757,10,1,13,0,32,0.1331336623847793,0.6295740680046756,3.494443509370302,standard,desktop,card,0,0,0,0
47,31,13.903132943845685,2.735841879990925,9,0,10,0,34,0.47115812976189825,0.33635669085442377,3.4393721540094297,standard,tv,card,1,0,1,0
20,12,13.684604211459003,4.325001153139039,3,0,25,1,30,0.6480237597684382,0.7581046829236189,5.0,standard,mobile,card,1,0,0,0
25,50,15.338426346244692,10.67480151435641,3,0,17,0,0,0.42983832550976353,0.5965213949816289,4.194158235211706,standard,desktop,paypal,0,0,0,0
48,33,14.762466283572097,0.0,8,1,23,0,25,0.18295066179608574,0.7497464238004783,3.1105190383286914,premium,desktop,card,1,1,0,0
45,27,19.267394117629742,13.523919770047566,8,0,16,0,12,0.08336745567869097,0.49718245357896107,4.278981844735937,basic,mobile,card,1,0,0,0
52,53,17.282018777972446,15.392809011075647,4,1,15,1,34,0.15121780554012573,0.5914864611384363,3.8667377772089644,standard,tablet,card,1,0,0,0
24,27,14.70587489824935,15.607392854233588,3,0,22,2,11,0.04749398897622693,0.6788858331372022,4.400223646252727,basic,tv,card,0,0,1,0
63,10,13.656950579261867,9.62765208607592,7,2,17,1,36,0.08111385908130599,0.7629487488203784,5.0,premium,mobile,card,1,0,0,0
43,60,14.799767560358076,5.861025715285706,5,3,29,0,11,0.23496521644563467,0.9131077656923591,4.19974668243539,basic,mobile,bank_transfer,1,0,0,0
26,23,14.870555828365429,6.187842471718913,12,1,16,1,49,0.12627122230399732,0.5807313350482401,5.0,basic,tv,card,1,0,0,0
34,54,25.065025163540742,9.43677606916236,8,4,21,0,48,0.4219561424689204,0.4789608973343737,5.0,standard,tv,card,1,0,0,0
30,32,9.159891148995236,8.647923771518673,4,2,11,0,37,0.4866105599540828,0.6430783231560497,2.9913213175544655,standard,mobile,card,1,0,0,0
41,15,11.284899827606711,6.098896394575807,7,1,20,0,55,0.37370760033122397,0.6413113032949765,3.3210240620820404,standard,tablet,card,1,0,1,0
42,23,10.698296261220023,15.91977188686479,5,0,9,0,54,0.6489251130267653,0.7799437021839981,4.3328463599590155,standard,mobile,card,1,1,0,0
40,55,16.067086735307722,6.769082246563022,3,1,16,0,1,0.5829192001504274,0.6409971787517598,2.9475988869215395,basic,desktop,mobile_wallet,1,0,0,0
42,57,15.90869338652881,15.186414996847876,8,0,22,0,0,0.12746140650659868,0.30898060377315967,3.6744227970319066,premium,tablet,card,1,0,0,0
66,9,12.697712826024055,8.499621879900303,8,1,12,0,1,0.22756669297675486,0.5059915968094865,2.7779652433347586,basic,tv,card,1,0,1,0
68,60,18.574470668483773,8.189490240391033,4,0,16,0,53,0.11662696426735673,0.7498212610928569,2.7455710946683847,standard,desktop,card,1,1,1,0
43,52,16.468627457785,10.590222110921632,7,0,21,1,29,0.7665963236334002,0.74121858628509,4.46794927056242,basic,tv,paypal,0,0,1,0
69,39,18.742401258687618,10.525304722217044,3,0,21,0,9,0.15204696933426984,0.6342808591770519,3.9365307444573183,basic,tablet,card,1,0,0,0
61,11,19.803817411643667,7.277207327079406,5,0,18,0,3,0.21236528990236286,0.6671513765540651,3.496267606405927,standard,mobile,bank_transfer,1,0,0,1
61,36,6.465820456237513,10.823422250628802,8,0,18,0,5,0.25808072631007206,0.46684400891464944,4.424054679825586,basic,mobile,card,1,0,1,0
29,26,17.73246669608505,11.437776199331962,4,1,24,0,41,0.4930804214194728,0.6496116568799584,3.003950705090006,premium,desktop,mobile_wallet,0,0,0,0
41,8,9.829758110412367,16.266176721006985,5,1,18,0,10,0.6700519183321495,0.7083377326486563,3.5853029783022428,premium,mobile,card,1,1,0,0
36,60,15.987650498538525,8.356600459141042,6,0,20,0,6,0.15760679280368742,0.3251795158738334,3.4589130514749793,basic,tablet,card,1,0,1,0
23,37,14.698415979490411,4.095823762535159,8,1,21,0,26,0.05646610529219871,0.6330898446684602,4.00073527546701,standard,mobile,paypal,1,0,0,0
21,6,14.86914499448782,4.611845204694996,7,0,20,1,3,0.2635579211575723,0.7397054072960298,2.6002594805645307,standard,desktop,card,1,0,0,0
50,21,10.171514665271054,19.8396085771932,5,2,15,0,22,0.1527944400614786,0.49103215075539147,3.5942871590112744,premium,tablet,card,1,0,0,0
40,51,19.111946145547066,0.0,12,0,11,2,19,0.26800685472311137,0.48684919506181945,4.7189805095592785,standard,tv,paypal,1,1,1,0
61,27,9.828020090556635,2.0503609953977904,3,1,20,0,9,0.3997923662774757,0.8441736030581363,2.0049402264138187,basic,tv,paypal,1,0,1,0
53,30,17.992134445490386,8.129829767307099,7,1,18,0,2,0.12165549040788287,0.7065446861477025,4.038864788824999,basic,tv,card,1,0,0,0
22,9,9.26243844531512,4.9243247412087,10,0,19,0,20,0.35378338268305076,0.6998355518505796,5.0,standard,mobile,bank_transfer,0,0,0,0
62,7,14.918575801970455,12.09430144800708,5,0,16,0,52,0.23007036217825774,0.4499977105428041,3.7591852435829756,standard,tv,paypal,1,0,0,0
44,59,22.207565086288643,11.657055878296791,7,2,14,2,4,0.23308697273446324,0.7246086327117719,4.019462753596779,premium,mobile,paypal,1,1,0,0
47,58,24.436522193224363,5.3267452519467335,3,2,26,0,10,0.30057687116167137,0.7374053020851538,2.7535211955678287,standard,desktop,card,0,0,1,0
69,6,8.515124568122872,15.518711838026572,7,0,17,0,10,0.27800542443443416,0.6920466790931439,4.993613703155518,standard,mobile,card,0,0,0,0
51,33,12.171847055266701,2.4833541674576294,2,1,21,1,40,0.1727164978798867,0.38385316856548013,5.0,basic,desktop,card,1,0,0,0
19,41,12.899354775024129,4.31374492349828,6,0,22,1,17,0.17921447541213095,0.7226538114180082,3.6498383039948092,premium,mobile,paypal,1,1,1,0
27,53,24.01021433408374,15.86225708754122,7,1,21,1,50,0.18320616402322246,0.7470968608550322,4.352558217568955,premium,desktop,paypal,1,0,0,0
40,34,14.716693471261815,1.4728970792604583,4,0,18,0,55,0.3700656553804034,0.34846916955444274,3.913787968927896,basic,mobile,paypal,1,0,1,0
19,53,19.288656344896552,9.73436659488523,8,2,14,0,22,0.1178273533465718,0.30656879055585406,2.812561221559206,premium,desktop,card,0,1,0,0
26,8,16.188828536663287,15.841238034545617,3,0,15,0,6,0.19952027524611454,0.7254137404477038,3.4889021563515916,basic,mobile,card,0,0,1,0
59,1,10.193149987999519,0.0,12,0,19,0,59,0.059867817100045684,0.6594507163582974,4.378925831835259,basic,desktop,card,1,1,0,0
25,28,7.550791587793401,6.311567173118126,4,0,16,0,34,0.23238633065946865,0.5253428003346015,4.444592464435049,standard,mobile,card,1,0,0,0
26,16,12.537633001921195,12.73786056781427,9,3,17,0,23,0.3537274009260928,0.814405131047722,3.5772381396231596,premium,tv,bank_transfer,1,0,0,0
44,46,24.257492887080353,6.649754755618835,5,1,20,0,1,0.2593503321748841,0.5096953031620334,4.223012340659424,basic,tv,mobile_wallet,1,0,0,0
22,21,16.020453040197324,8.296533683785809,4,1,18,1,29,0.17147471349283394,0.36809280698793057,2.8246124426990247,basic,tv,paypal,1,0,1,0
31,25,19.20749583894294,8.940148578186445,9,1,23,0,27,0.46590727455902126,0.6280290768323051,4.148799736891236,standard,mobile,mobile_wallet,1,0,0,0
67,33,9.317029753227526,9.56368156140897,5,0,24,0,34,0.1398731924130297,0.6712479990184054,2.553940001984727,basic,tv,card,1,0,0,0
51,58,13.68911233768235,3.970647671095054,5,1,23,0,21,0.10718877503029779,0.6645149578782986,4.373556341915813,basic,mobile,mobile_wallet,0,0,0,0
69,5,18.105375694533016,11.831195860913805,6,0,19,0,53,0.18180555429569914,0.7293837021916423,2.4695776627881605,basic,mobile,paypal,1,0,0,0
36,34,10.625332166052008,9.2750174631311,3,1,18,0,7,0.3866174788571248,0.871717838928539,3.4798868162493504,premium,tv,mobile_wallet,1,0,1,0
50,24,14.734130434668694,2.2695825557240425,2,0,12,0,5,0.18871748798940333,0.31863363880502477,2.8942960296421734,basic,desktop,card,1,0,0,0
30,3,11.47093553228793,5.671731025399236,5,0,24,0,37,0.14277147015509317,0.8213346291257265,4.079874259198305,basic,mobile,card,1,0,0,0
38,49,18.29573753568228,0.9342323217892252,2,1,18,0,26,0.05775263445850871,0.5601921772676586,3.8156241404153985,standard,mobile,paypal,0,0,0,0
27,55,16.584066183175597,9.06921383445112,9,2,15,0,15,0.4382408927439918,0.486864077775624,5.0,premium,mobile,card,0,0,0,0
62,11,17.72354167493787,10.453258015981506,5,0,16,0,3,0.01727349109907568,0.28469039879745284,3.904544988241542,standard,desktop,paypal,1,0,1,0
27,46,18.474300143202413,9.060758518722697,10,0,16,0,10,0.03275376875141592,0.33053252714769865,4.456108479705475,premium,mobile,card,1,0,0,0
28,43,14.079300787177734,10.749137665365108,5,2,25,0,5,0.24031371097238538,0.5121261932281487,3.208729021999305,premium,tv,card,1,0,0,0
42,43,19.002926887669044,8.667377216386862,9,0,27,0,56,0.24812721489336204,0.46793825848309967,4.5623037668570054,standard,mobile,mobile_wallet,0,0,0,0
40,28,12.630607399235751,11.810573128950184,11,0,18,0,57,0.49848648919442173,0.5361335617618695,4.3957734101462025,premium,desktop,card,1,0,1,0
34,20,17.492880405743875,7.360477566411941,8,2,25,1,20,0.11570207404301269,0.4176255449675298,4.179382752379112,standard,desktop,paypal,1,1,0,0
36,5,7.10618687961546,11.509019533118124,8,1,21,0,45,0.11340184453284771,0.5930347273731859,3.0738851305057384,standard,mobile,paypal,0,0,0,0
33,3,12.004575242843154,1.5706321487069568,6,0,30,0,8,0.5462008449228855,0.7389117109489906,3.914620385598711,basic,desktop,card,1,0,1,0
66,11,24.25321281432651,1.0137345208731512,3,1,8,0,39,0.10265368305669484,0.6504854982104628,2.6368553255392566,standard,tv,card,1,0,1,1
48,32,17.433951746921952,8.433074216926235,6,1,20,0,9,0.29304918316522294,0.7841391649311686,3.087419397287379,standard,tv,card,1,1,0,0
66,9,17.435387546118545,11.422313038359688,8,0,17,2,56,0.2802449788225642,0.6467488708553797,4.181382147539969,basic,tv,card,0,0,0,0
70,42,11.694416274269237,6.616160417276244,6,0,17,0,28,0.1972311079945348,0.2199568216233555,3.2477201368949355,standard,tv,card,1,0,0,0
52,38,10.613158176066602,11.190555025104995,6,0,22,1,30,0.14544860211049132,0.8576412913139811,3.974086126327916,basic,tablet,card,0,0,0,0
61,21,13.932559343043614,9.549385633408848,9,1,15,0,57,0.1974398523844736,0.5073371729957014,3.7354011746616305,standard,tablet,paypal,1,0,0,0
23,6,14.721486061489239,0.0,5,0,12,0,21,0.2029901809445739,0.5544357816333798,3.820915014475736,basic,mobile,card,1,0,1,0
68,32,22.647868748454165,19.6168748876089,4,1,22,0,19,0.23871628628203545,0.25274930802153756,3.606492791020853,premium,tv,paypal,1,0,0,0
43,50,19.06575768777135,1.7066174695005083,5,1,16,1,44,0.4800260277422005,0.4789575552824957,4.3975610743830105,basic,tv,bank_transfer,1,1,0,0
55,24,15.425711485054606,3.2763404347351734,5,0,15,0,20,0.21865027204645288,0.2934065731218019,4.04046322727448,premium,desktop,card,1,1,0,0
31,49,15.252851215746377,13.747840172755941,8,0,11,1,1,0.13909973512607351,0.4240937913077559,3.7725789709662276,basic,tv,paypal,1,0,0,0
23,18,18.022563043023208,8.098732411902338,9,1,16,0,10,0.052384319238113645,0.7788214557498565,4.511129654933914,standard,mobile,card,1,0,0,0
64,5,9.714816537966485,4.160963108687035,9,0,18,1,16,0.581341067046397,0.6151862590718291,3.603902911752526,standard,desktop,mobile_wallet,1,0,1,0
41,39,7.30460035946478,5.651973076943755,6,0,20,0,15,0.16343261407305795,0.48629366543550306,3.9580594376005034,standard,tv,paypal,1,0,0,0
25,54,17.96355232354857,3.597763079296648,5,0,16,0,28,0.21516869121767931,0.26447438628263387,3.3401689608871648,standard,mobile,bank_transfer,1,0,0,0
52,54,15.278050655420499,3.998512744281215,8,1,12,0,11,0.5273946270752603,0.8170559235748704,5.0,standard,tablet,bank_transfer,0,1,0,0
20,58,9.741534421009334,11.946503083871546,5,0,22,0,40,0.2685884647487535,0.2786602931606524,2.733082227876449,basic,mobile,mobile_wallet,1,0,0,0
41,7,6.6104766086802,5.509385994466099,9,0,24,1,22,0.10800648589170159,0.5768036142633053,3.568970192770078,standard,mobile,card,1,1,1,0
55,3,18.56546718735774,2.657805967415146,4,0,16,2,32,0.6561969035950738,0.32580633482913895,4.323565652924757,premium,tv,card,1,0,1,0
56,35,12.903779345858858,4.199949438283753,8,0,22,0,6,0.3468252985437363,0.7662807017527815,3.1896301238628566,basic,mobile,card,1,0,0,0
42,58,16.591042734029784,7.223276149334981,5,2,16,0,7,0.308068301774964,0.6282795145641388,5.0,standard,tv,card,1,1,0,0
37,60,13.934959894905717,4.254569630212288,9,0,15,2,56,0.41376325027850686,0.3355189540759485,2.733958596782562,standard,tv,mobile_wallet,1,0,1,0
62,17,14.853044107570797,6.460061120844026,6,0,14,0,14,0.6072663733848336,0.5531588174360955,5.0,standard,mobile,bank_transfer,0,0,0,0
27,23,12.620997104869538,9.740595975840623,7,0,21,1,0,0.3174184075378645,0.5058641074377525,2.994564359036882,premium,mobile,card,0,0,0,0
21,40,14.683959902517287,5.595907095829141,6,0,17,0,60,0.22001495728302617,0.7666096644078688,3.8227436738364755,basic,tablet,bank_transfer,0,0,0,0
26,55,17.29829294557016,3.70138942180174,4,1,22,1,2,0.6151636748219048,0.4762953221231324,3.2572299842849226,premium,mobile,paypal,1,0,1,0
60,11,13.887085919551104,4.515955142546123,5,1,11,2,49,0.25076494543781574,0.7935900144718706,4.262153052758486,standard,desktop,card,0,0,1,0
42,59,13.658705756911969,14.960680436139228,12,1,14,0,23,0.1304604373375215,0.3417148208940505,5.0,standard,tablet,card,1,1,0,0
